order_number,product_key,customer_key,order_date,ship_date,due_date,sales_amount,quantity,price
SO51184,67,264,2012-12-28,2013-01-04,2013-01-09,35,1,35.0
SO51189,66,5689,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51191,68,1391,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51192,68,242,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51194,66,90,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51196,67,7907,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51196,69,7907,2012-12-29,2013-01-05,2013-01-10,50,1,50.0
SO51197,33,449,2012-12-29,2013-01-05,2013-01-10,9,1,9.0
SO51199,33,10441,2012-12-29,2013-01-05,2013-01-10,9,1,9.0
SO51200,66,11688,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51201,67,16821,2012-12-29,2013-01-05,2013-01-10,35,1,35.0
SO51205,67,241,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51206,33,401,2012-12-30,2013-01-06,2013-01-11,9,1,9.0
SO51207,68,339,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51208,67,12235,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51209,66,2060,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51210,67,262,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51212,68,13605,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51213,67,17203,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51216,33,118,2012-12-30,2013-01-06,2013-01-11,9,1,9.0
SO51219,66,14087,2012-12-30,2013-01-06,2013-01-11,35,1,35.0
SO51221,33,1131,2012-12-30,2013-01-06,2013-01-11,9,1,9.0
SO51225,33,9983,2012-12-31,2013-01-07,2013-01-12,9,1,9.0
SO51228,33,403,2012-12-31,2013-01-07,2013-01-12,9,1,9.0
SO51232,68,616,2012-12-31,2013-01-07,2013-01-12,35,1,35.0
SO51234,68,17205,2012-12-31,2013-01-07,2013-01-12,35,1,35.0
SO51237,68,62,2012-12-31,2013-01-07,2013-01-12,35,1,35.0
SO51240,67,12860,2012-12-31,2013-01-07,2013-01-12,35,1,35.0
SO51242,67,8226,2012-12-31,2013-01-07,2013-01-12,35,1,35.0
SO51245,67,1125,2012-12-31,2013-01-07,2013-01-12,35,1,35.0
SO51245,33,1125,2012-12-31,2013-01-07,2013-01-12,9,1,9.0
SO51246,68,14626,2012-12-31,2013-01-07,2013-01-12,35,1,35.0
SO51255,66,12106,2013-01-01,2013-01-08,2013-01-13,35,1,35.0
SO51258,68,7545,2013-01-01,2013-01-08,2013-01-13,35,1,35.0
SO51259,68,434,2013-01-01,2013-01-08,2013-01-13,35,1,35.0
SO51259,33,434,2013-01-01,2013-01-08,2013-01-13,9,1,9.0
SO51263,66,10535,2013-01-02,2013-01-09,2013-01-14,35,1,35.0
SO51265,71,265,2013-01-02,2013-01-09,2013-01-14,50,1,50.0
SO51265,33,265,2013-01-02,2013-01-09,2013-01-14,9,1,9.0
SO51267,68,457,2013-01-02,2013-01-09,2013-01-14,35,1,35.0
SO51270,67,342,2013-01-03,2013-01-10,2013-01-15,35,1,35.0
SO51270,33,342,2013-01-03,2013-01-10,2013-01-15,9,1,9.0
SO51271,66,5945,2013-01-03,2013-01-10,2013-01-15,35,1,35.0
SO51271,69,5945,2013-01-03,2013-01-10,2013-01-15,50,1,50.0
SO51275,67,266,2013-01-03,2013-01-10,2013-01-15,35,1,35.0
SO51277,66,279,2013-01-03,2013-01-10,2013-01-15,35,1,35.0
SO51278,67,16767,2013-01-03,2013-01-10,2013-01-15,35,1,35.0
SO51278,69,16767,2013-01-03,2013-01-10,2013-01-15,50,1,50.0
SO51279,66,9717,2013-01-03,2013-01-10,2013-01-15,35,1,35.0
SO51284,69,11668,2013-01-03,2013-01-10,2013-01-15,50,1,50.0
SO51287,67,13884,2013-01-04,2013-01-11,2013-01-16,35,1,35.0
SO51287,33,13884,2013-01-04,2013-01-11,2013-01-16,9,1,9.0
SO51295,67,13426,2013-01-04,2013-01-11,2013-01-16,35,1,35.0
SO51296,67,8418,2013-01-04,2013-01-11,2013-01-16,35,1,35.0
SO51299,67,3776,2013-01-04,2013-01-11,2013-01-16,35,1,35.0
SO51301,33,3051,2013-01-05,2013-01-12,2013-01-17,9,1,9.0
SO51303,66,2775,2013-01-05,2013-01-12,2013-01-17,35,1,35.0
SO51304,33,6645,2013-01-05,2013-01-12,2013-01-17,9,1,9.0
SO51307,66,337,2013-01-05,2013-01-12,2013-01-17,35,1,35.0
SO51309,68,4554,2013-01-05,2013-01-12,2013-01-17,35,1,35.0
SO51311,33,11941,2013-01-05,2013-01-12,2013-01-17,9,1,9.0
SO51315,33,4,2013-01-05,2013-01-12,2013-01-17,9,1,9.0
SO51323,67,333,2013-01-06,2013-01-13,2013-01-18,35,1,35.0
SO51325,66,84,2013-01-06,2013-01-13,2013-01-18,35,1,35.0
SO51326,67,14724,2013-01-06,2013-01-13,2013-01-18,35,1,35.0
SO51330,67,17299,2013-01-06,2013-01-13,2013-01-18,35,1,35.0
SO51331,33,13404,2013-01-06,2013-01-13,2013-01-18,9,1,9.0
SO51340,69,2790,2013-01-07,2013-01-14,2013-01-19,50,1,50.0
SO51342,66,8360,2013-01-07,2013-01-14,2013-01-19,35,1,35.0
SO51344,33,5794,2013-01-07,2013-01-14,2013-01-19,9,1,9.0
SO51344,72,5794,2013-01-07,2013-01-14,2013-01-19,50,1,50.0
SO51346,66,271,2013-01-07,2013-01-14,2013-01-19,35,1,35.0
SO51347,67,63,2013-01-07,2013-01-14,2013-01-19,35,1,35.0
SO51351,67,447,2013-01-07,2013-01-14,2013-01-19,35,1,35.0
SO51352,67,94,2013-01-07,2013-01-14,2013-01-19,35,1,35.0
SO51353,33,14093,2013-01-07,2013-01-14,2013-01-19,9,1,9.0
SO51359,33,7241,2013-01-08,2013-01-15,2013-01-20,9,1,9.0
SO51368,67,8764,2013-01-08,2013-01-15,2013-01-20,35,1,35.0
SO51370,67,13418,2013-01-08,2013-01-15,2013-01-20,35,1,35.0
SO51371,33,11260,2013-01-08,2013-01-15,2013-01-20,9,1,9.0
SO51373,67,11415,2013-01-08,2013-01-15,2013-01-20,35,1,35.0
SO51374,68,7206,2013-01-09,2013-01-16,2013-01-21,35,1,35.0
SO51375,68,7210,2013-01-09,2013-01-16,2013-01-21,35,1,35.0
SO51377,68,3048,2013-01-09,2013-01-16,2013-01-21,35,1,35.0
SO51378,69,10502,2013-01-09,2013-01-16,2013-01-21,50,1,50.0
SO51379,67,2746,2013-01-09,2013-01-16,2013-01-21,35,1,35.0
SO51383,66,14723,2013-01-09,2013-01-16,2013-01-21,35,1,35.0
SO51387,67,943,2013-01-09,2013-01-16,2013-01-21,70,2,35.0
SO51389,33,8429,2013-01-09,2013-01-16,2013-01-21,9,1,9.0
SO51389,69,8429,2013-01-09,2013-01-16,2013-01-21,50,1,50.0
SO51392,67,5389,2013-01-10,2013-01-17,2013-01-22,35,1,35.0
SO51393,68,5395,2013-01-10,2013-01-17,2013-01-22,35,1,35.0
SO51400,68,17673,2013-01-10,2013-01-17,2013-01-22,35,1,35.0
SO51401,71,17668,2013-01-10,2013-01-17,2013-01-22,50,1,50.0
SO51402,33,11110,2013-01-10,2013-01-17,2013-01-22,9,1,9.0
SO51403,68,10466,2013-01-10,2013-01-17,2013-01-22,35,1,35.0
SO51404,68,10470,2013-01-10,2013-01-17,2013-01-22,35,1,35.0
SO51406,33,11614,2013-01-10,2013-01-17,2013-01-22,9,1,9.0
SO51407,68,7215,2013-01-11,2013-01-18,2013-01-23,35,1,35.0
SO51411,67,240,2013-01-11,2013-01-18,2013-01-23,35,1,35.0
SO51411,33,240,2013-01-11,2013-01-18,2013-01-23,9,1,9.0
SO51414,69,5232,2013-01-11,2013-01-18,2013-01-23,50,1,50.0
SO51416,66,551,2013-01-11,2013-01-18,2013-01-23,35,1,35.0
SO51424,67,10332,2013-01-11,2013-01-18,2013-01-23,35,1,35.0
SO51426,68,7218,2013-01-12,2013-01-19,2013-01-24,35,1,35.0
SO51427,68,244,2013-01-12,2013-01-19,2013-01-24,35,1,35.0
SO51430,67,276,2013-01-12,2013-01-19,2013-01-24,35,1,35.0
SO51431,33,64,2013-01-12,2013-01-19,2013-01-24,9,1,9.0
SO51433,67,15308,2013-01-12,2013-01-19,2013-01-24,35,1,35.0
SO51435,33,13414,2013-01-12,2013-01-19,2013-01-24,9,1,9.0
SO51436,68,5219,2013-01-12,2013-01-19,2013-01-24,35,1,35.0
SO51437,68,10489,2013-01-12,2013-01-19,2013-01-24,35,1,35.0
SO51437,72,10489,2013-01-12,2013-01-19,2013-01-24,50,1,50.0
SO51446,66,13607,2013-01-13,2013-01-20,2013-01-25,35,1,35.0
SO51447,66,108,2013-01-13,2013-01-20,2013-01-25,35,1,35.0
SO51449,68,14089,2013-01-13,2013-01-20,2013-01-25,35,1,35.0
SO51453,67,14606,2013-01-13,2013-01-20,2013-01-25,35,1,35.0
SO51454,68,3199,2013-01-13,2013-01-20,2013-01-25,35,1,35.0
SO51455,72,15832,2013-01-13,2013-01-20,2013-01-25,50,1,50.0
SO51458,71,5804,2013-01-14,2013-01-21,2013-01-26,50,1,50.0
SO51458,33,5804,2013-01-14,2013-01-21,2013-01-26,9,1,9.0
SO51461,67,3147,2013-01-14,2013-01-21,2013-01-26,35,1,35.0
SO51461,72,3147,2013-01-14,2013-01-21,2013-01-26,50,1,50.0
SO51464,67,16820,2013-01-14,2013-01-21,2013-01-26,35,1,35.0
SO51465,67,5795,2013-01-15,2013-01-22,2013-01-27,35,1,35.0
SO51465,69,5795,2013-01-15,2013-01-22,2013-01-27,50,1,50.0
SO51470,66,15658,2013-01-15,2013-01-22,2013-01-27,35,1,35.0
SO51473,66,7908,2013-01-15,2013-01-22,2013-01-27,35,1,35.0
SO51474,72,8203,2013-01-15,2013-01-22,2013-01-27,50,1,50.0
SO51476,33,17695,2013-01-15,2013-01-22,2013-01-27,9,1,9.0
SO51478,66,7214,2013-01-16,2013-01-23,2013-01-28,35,1,35.0
SO51479,66,5688,2013-01-16,2013-01-23,2013-01-28,35,1,35.0
SO51480,33,5938,2013-01-16,2013-01-23,2013-01-28,9,1,9.0
SO51480,67,5938,2013-01-16,2013-01-23,2013-01-28,35,1,35.0
SO51482,66,485,2013-01-16,2013-01-23,2013-01-28,35,1,35.0
SO51484,66,8434,2013-01-16,2013-01-23,2013-01-28,35,1,35.0
SO51486,67,5799,2013-01-16,2013-01-23,2013-01-28,35,1,35.0
SO51487,33,4556,2013-01-16,2013-01-23,2013-01-28,9,1,9.0
SO51493,33,2,2013-01-16,2013-01-23,2013-01-28,9,1,9.0
SO51494,33,15312,2013-01-16,2013-01-23,2013-01-28,9,1,9.0
SO51495,33,18044,2013-01-16,2013-01-23,2013-01-28,9,1,9.0
SO51498,66,8199,2013-01-16,2013-01-23,2013-01-28,35,1,35.0
SO51501,67,15863,2013-01-16,2013-01-23,2013-01-28,35,1,35.0
SO51502,68,8476,2013-01-17,2013-01-24,2013-01-29,35,1,35.0
SO51504,66,5793,2013-01-17,2013-01-24,2013-01-29,35,1,35.0
SO51505,66,54,2013-01-17,2013-01-24,2013-01-29,35,1,35.0
SO51508,68,11274,2013-01-17,2013-01-24,2013-01-29,35,1,35.0
SO51509,67,11394,2013-01-17,2013-01-24,2013-01-29,35,1,35.0
SO51510,66,1316,2013-01-17,2013-01-24,2013-01-29,35,1,35.0
SO51512,33,404,2013-01-18,2013-01-25,2013-01-30,9,1,9.0
SO51513,72,5571,2013-01-18,2013-01-25,2013-01-30,50,1,50.0
SO51514,33,6701,2013-01-18,2013-01-25,2013-01-30,9,1,9.0
SO51514,70,6701,2013-01-18,2013-01-25,2013-01-30,50,1,50.0
SO51524,33,10471,2013-01-18,2013-01-25,2013-01-30,9,1,9.0
SO51526,66,11615,2013-01-18,2013-01-25,2013-01-30,35,1,35.0
SO51527,66,9978,2013-01-18,2013-01-25,2013-01-30,35,1,35.0
SO51529,33,7223,2013-01-19,2013-01-26,2013-01-31,9,1,9.0
SO51532,68,11809,2013-01-19,2013-01-26,2013-01-31,35,1,35.0
SO51536,67,7699,2013-01-19,2013-01-26,2013-01-31,35,1,35.0
SO51537,68,17202,2013-01-19,2013-01-26,2013-01-31,35,1,35.0
SO51539,33,8161,2013-01-19,2013-01-26,2013-01-31,9,1,9.0
SO51540,66,8214,2013-01-19,2013-01-26,2013-01-31,35,1,35.0
SO51541,67,11631,2013-01-19,2013-01-26,2013-01-31,35,1,35.0
SO51541,33,11631,2013-01-19,2013-01-26,2013-01-31,9,1,9.0
SO51543,33,7211,2013-01-20,2013-01-27,2013-02-01,9,1,9.0
SO51549,68,10859,2013-01-20,2013-01-27,2013-02-01,35,1,35.0
SO51550,68,388,2013-01-20,2013-01-27,2013-02-01,35,1,35.0
SO51551,33,2059,2013-01-20,2013-01-27,2013-02-01,9,1,9.0
SO51553,69,287,2013-01-20,2013-01-27,2013-02-01,50,1,50.0
SO51553,33,287,2013-01-20,2013-01-27,2013-02-01,9,1,9.0
SO51554,33,267,2013-01-20,2013-01-27,2013-02-01,9,1,9.0
SO51559,67,13606,2013-01-20,2013-01-27,2013-02-01,35,1,35.0
SO51560,68,8272,2013-01-20,2013-01-27,2013-02-01,35,1,35.0
SO51573,67,239,2013-01-21,2013-01-28,2013-02-02,35,1,35.0
SO51574,66,5292,2013-01-21,2013-01-28,2013-02-02,35,1,35.0
SO51579,33,15657,2013-01-21,2013-01-28,2013-02-02,9,1,9.0
SO51581,67,8,2013-01-21,2013-01-28,2013-02-02,35,1,35.0
SO51583,66,5016,2013-01-21,2013-01-28,2013-02-02,35,1,35.0
SO51584,66,11275,2013-01-21,2013-01-28,2013-02-02,35,1,35.0
SO51585,68,8241,2013-01-21,2013-01-28,2013-02-02,35,1,35.0
SO51588,67,14770,2013-01-22,2013-01-29,2013-02-03,35,1,35.0
SO51590,68,272,2013-01-22,2013-01-29,2013-02-03,35,1,35.0
SO51593,66,37,2013-01-22,2013-01-29,2013-02-03,35,1,35.0
SO51595,68,5,2013-01-22,2013-01-29,2013-02-03,35,1,35.0
SO51596,66,14088,2013-01-22,2013-01-29,2013-02-03,35,1,35.0
SO51599,67,13406,2013-01-22,2013-01-29,2013-02-03,35,1,35.0
SO51602,68,440,2013-01-22,2013-01-29,2013-02-03,35,1,35.0
SO51603,33,18402,2013-01-22,2013-01-29,2013-02-03,9,1,9.0
SO51605,67,10057,2013-01-23,2013-01-30,2013-02-04,35,1,35.0
SO51617,68,11442,2013-01-23,2013-01-30,2013-02-04,35,1,35.0
SO51617,33,11442,2013-01-23,2013-01-30,2013-02-04,9,1,9.0
SO51619,70,9833,2013-01-24,2013-01-31,2013-02-05,50,1,50.0
SO51621,72,6950,2013-01-24,2013-01-31,2013-02-05,50,1,50.0
SO51622,71,3928,2013-01-24,2013-01-31,2013-02-05,50,1,50.0
SO51624,33,10858,2013-01-24,2013-01-31,2013-02-05,9,1,9.0
SO51624,68,10858,2013-01-24,2013-01-31,2013-02-05,35,1,35.0
SO51629,66,445,2013-01-24,2013-01-31,2013-02-05,35,1,35.0
SO51638,72,2779,2013-01-25,2013-02-01,2013-02-06,50,1,50.0
SO51640,70,9723,2013-01-25,2013-02-01,2013-02-06,50,1,50.0
SO51641,68,340,2013-01-25,2013-02-01,2013-02-06,35,1,35.0
SO51643,67,8362,2013-01-25,2013-02-01,2013-02-06,35,1,35.0
SO51647,72,145,2013-01-25,2013-02-01,2013-02-06,50,1,50.0
SO51653,68,18138,2013-01-25,2013-02-01,2013-02-06,35,1,35.0
SO51657,72,8170,2013-01-25,2013-02-01,2013-02-06,50,1,50.0
SO51658,66,3190,2013-01-25,2013-02-01,2013-02-06,35,1,35.0
SO51660,66,1462,2013-01-26,2013-02-02,2013-02-07,35,1,35.0
SO51661,67,9838,2013-01-26,2013-02-02,2013-02-07,35,1,35.0
SO51663,33,5328,2013-01-26,2013-02-02,2013-02-07,9,1,9.0
SO51669,33,15307,2013-01-26,2013-02-02,2013-02-07,9,1,9.0
SO51670,33,13422,2013-01-26,2013-02-02,2013-02-07,9,1,9.0
SO51673,67,5401,2013-01-27,2013-02-03,2013-02-08,35,1,35.0
SO51677,68,291,2013-01-27,2013-02-03,2013-02-08,35,1,35.0
SO51678,68,225,2013-01-27,2013-02-03,2013-02-08,35,1,35.0
SO51680,68,1282,2013-01-27,2013-02-03,2013-02-08,35,1,35.0
SO51684,66,452,2013-01-27,2013-02-03,2013-02-08,35,1,35.0
SO51687,68,3182,2013-01-27,2013-02-03,2013-02-08,35,1,35.0
SO51687,33,3182,2013-01-27,2013-02-03,2013-02-08,9,1,9.0
SO51688,67,5311,2013-01-27,2013-02-03,2013-02-08,35,1,35.0
SO51876,66,7302,2013-01-28,2013-02-04,2013-02-09,35,1,35.0
SO51877,68,410,2013-01-28,2013-02-04,2013-02-09,35,1,35.0
SO51879,33,17789,2013-01-28,2013-02-04,2013-02-09,9,1,9.0
SO51883,66,4139,2013-01-28,2013-02-04,2013-02-09,35,1,35.0
SO51888,68,18080,2013-01-28,2013-02-04,2013-02-09,35,1,35.0
SO51894,66,3568,2013-01-28,2013-02-04,2013-02-09,35,1,35.0
SO51899,68,5983,2013-01-28,2013-02-04,2013-02-09,35,1,35.0
SO51899,69,5983,2013-01-28,2013-02-04,2013-02-09,50,1,50.0
SO51900,71,3871,2013-01-28,2013-02-04,2013-02-09,50,1,50.0
SO51900,33,3871,2013-01-28,2013-02-04,2013-02-09,9,1,9.0
SO51901,67,4704,2013-01-28,2013-02-04,2013-02-09,35,1,35.0
SO51902,70,2572,2013-01-28,2013-02-04,2013-02-09,50,1,50.0
SO51904,66,3205,2013-01-28,2013-02-04,2013-02-09,35,1,35.0
SO51905,66,12942,2013-01-28,2013-02-04,2013-02-09,35,1,35.0
SO51909,69,567,2013-01-28,2013-02-04,2013-02-09,50,1,50.0
SO51919,66,11285,2013-01-28,2013-02-04,2013-02-09,35,1,35.0
SO51921,68,5393,2013-01-28,2013-02-04,2013-02-09,35,1,35.0
SO51922,67,13612,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51923,67,421,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51926,68,3558,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51927,67,14812,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51930,68,4767,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51932,33,1099,2013-01-29,2013-02-05,2013-02-10,9,1,9.0
SO51936,68,288,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51937,68,6375,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51940,66,3292,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51941,33,9538,2013-01-29,2013-02-05,2013-02-10,9,1,9.0
SO51947,66,5782,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51949,68,5042,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51952,66,13095,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51953,66,14311,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51955,68,2583,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51957,68,1062,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51960,33,1284,2013-01-29,2013-02-05,2013-02-10,9,1,9.0
SO51962,33,5492,2013-01-29,2013-02-05,2013-02-10,9,1,9.0
SO51963,66,13064,2013-01-29,2013-02-05,2013-02-10,35,1,35.0
SO51966,33,2541,2013-01-30,2013-02-06,2013-02-11,9,1,9.0
SO51966,67,2541,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO51970,33,6306,2013-01-30,2013-02-06,2013-02-11,9,1,9.0
SO51971,68,5610,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO51973,66,11847,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO51974,67,4137,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO51976,33,6075,2013-01-30,2013-02-06,2013-02-11,9,1,9.0
SO51976,71,6075,2013-01-30,2013-02-06,2013-02-11,50,1,50.0
SO51977,33,7192,2013-01-30,2013-02-06,2013-02-11,9,1,9.0
SO51979,66,8478,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO51991,70,213,2013-01-30,2013-02-06,2013-02-11,50,1,50.0
SO51992,69,7988,2013-01-30,2013-02-06,2013-02-11,50,1,50.0
SO51995,70,5228,2013-01-30,2013-02-06,2013-02-11,50,1,50.0
SO51995,33,5228,2013-01-30,2013-02-06,2013-02-11,9,1,9.0
SO51996,67,3246,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO51999,33,14800,2013-01-30,2013-02-06,2013-02-11,9,1,9.0
SO52001,68,2575,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO52005,67,10653,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO52008,70,819,2013-01-30,2013-02-06,2013-02-11,50,1,50.0
SO52009,67,831,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO52011,68,1054,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO52012,66,3151,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO52013,33,2261,2013-01-30,2013-02-06,2013-02-11,9,1,9.0
SO52015,68,11283,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO52016,67,8404,2013-01-30,2013-02-06,2013-02-11,35,1,35.0
SO52021,71,1807,2013-01-31,2013-02-07,2013-02-12,50,1,50.0
SO52023,67,501,2013-01-31,2013-02-07,2013-02-12,35,1,35.0
SO52025,67,7294,2013-01-31,2013-02-07,2013-02-12,35,1,35.0
SO52027,68,16982,2013-01-31,2013-02-07,2013-02-12,35,1,35.0
SO52028,68,15133,2013-01-31,2013-02-07,2013-02-12,35,1,35.0
SO52033,33,5428,2013-01-31,2013-02-07,2013-02-12,9,1,9.0
SO52035,33,301,2013-01-31,2013-02-07,2013-02-12,9,1,9.0
SO52039,33,10763,2013-01-31,2013-02-07,2013-02-12,9,1,9.0
SO52042,67,12560,2013-01-31,2013-02-07,2013-02-12,35,1,35.0
SO52044,33,6277,2013-01-31,2013-02-07,2013-02-12,9,1,9.0
SO52047,72,9493,2013-01-31,2013-02-07,2013-02-12,50,1,50.0
SO52050,66,10862,2013-01-31,2013-02-07,2013-02-12,35,1,35.0
SO52054,67,208,2013-01-31,2013-02-07,2013-02-12,35,1,35.0
SO52057,66,1061,2013-01-31,2013-02-07,2013-02-12,35,1,35.0
SO52061,67,9159,2013-01-31,2013-02-07,2013-02-12,35,1,35.0
SO52062,33,14147,2013-01-31,2013-02-07,2013-02-12,9,1,9.0
SO52063,67,8533,2013-01-31,2013-02-07,2013-02-12,35,1,35.0
SO52063,70,8533,2013-01-31,2013-02-07,2013-02-12,50,1,50.0
SO52064,71,6977,2013-01-31,2013-02-07,2013-02-12,50,1,50.0
SO52065,66,12312,2013-02-01,2013-02-08,2013-02-13,35,1,35.0
SO52066,33,1534,2013-02-01,2013-02-08,2013-02-13,9,1,9.0
SO52066,69,1534,2013-02-01,2013-02-08,2013-02-13,50,1,50.0
SO52071,66,10367,2013-02-01,2013-02-08,2013-02-13,35,1,35.0
SO52072,66,114,2013-02-01,2013-02-08,2013-02-13,35,1,35.0
SO52073,71,1248,2013-02-01,2013-02-08,2013-02-13,50,1,50.0
SO52074,67,212,2013-02-01,2013-02-08,2013-02-13,35,1,35.0
SO52076,67,17227,2013-02-01,2013-02-08,2013-02-13,35,1,35.0
SO52078,68,14440,2013-02-01,2013-02-08,2013-02-13,35,1,35.0
SO52082,67,12832,2013-02-01,2013-02-08,2013-02-13,35,1,35.0
SO52085,68,3562,2013-02-01,2013-02-08,2013-02-13,35,1,35.0
SO52087,33,8714,2013-02-01,2013-02-08,2013-02-13,9,1,9.0
SO52100,67,16185,2013-02-01,2013-02-08,2013-02-13,35,1,35.0
SO52100,70,16185,2013-02-01,2013-02-08,2013-02-13,50,1,50.0
SO52106,67,13661,2013-02-01,2013-02-08,2013-02-13,35,1,35.0
SO52107,68,7273,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52109,67,417,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52110,68,1743,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52111,67,548,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52112,68,497,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52112,33,497,2013-02-02,2013-02-09,2013-02-14,9,1,9.0
SO52112,72,497,2013-02-02,2013-02-09,2013-02-14,50,1,50.0
SO52113,68,278,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52116,68,16969,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52121,33,13094,2013-02-02,2013-02-09,2013-02-14,9,1,9.0
SO52122,33,701,2013-02-02,2013-02-09,2013-02-14,9,1,9.0
SO52127,67,177,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52132,33,7665,2013-02-02,2013-02-09,2013-02-14,9,1,9.0
SO52134,67,5512,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52135,72,4821,2013-02-02,2013-02-09,2013-02-14,50,1,50.0
SO52137,67,10121,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52137,33,10121,2013-02-02,2013-02-09,2013-02-14,9,1,9.0
SO52140,68,15853,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52145,68,1709,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52148,67,11951,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52149,68,17721,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52150,66,11277,2013-02-02,2013-02-09,2013-02-14,35,1,35.0
SO52152,33,12225,2013-02-02,2013-02-09,2013-02-14,9,1,9.0
SO52163,68,979,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52165,68,5618,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52167,66,8500,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52168,72,2791,2013-02-03,2013-02-10,2013-02-15,50,1,50.0
SO52175,66,15018,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52177,68,12730,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52179,66,12250,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52182,72,8169,2013-02-03,2013-02-10,2013-02-15,50,1,50.0
SO52185,33,13747,2013-02-03,2013-02-10,2013-02-15,9,1,9.0
SO52186,68,5815,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52188,66,4431,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52189,68,4258,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52190,66,3762,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52192,68,10340,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52193,68,4279,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52198,68,1503,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52199,72,16324,2013-02-03,2013-02-10,2013-02-15,50,1,50.0
SO52202,66,527,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52204,70,6648,2013-02-03,2013-02-10,2013-02-15,50,1,50.0
SO52205,66,7701,2013-02-03,2013-02-10,2013-02-15,35,1,35.0
SO52206,33,6515,2013-02-03,2013-02-10,2013-02-15,9,1,9.0
SO52213,68,411,2013-02-04,2013-02-11,2013-02-16,35,1,35.0
SO52213,69,411,2013-02-04,2013-02-11,2013-02-16,50,1,50.0
SO52214,68,484,2013-02-04,2013-02-11,2013-02-16,35,1,35.0
